,recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
3775,HighSchool,2019,,Alex Parades,Bolingbrook,,OG,76.0,290.0,2,0.7597,Bolingbrook,IL,
3776,HighSchool,2019,,Noah Anderson,Bishop Sullivan Catholic,,ATH,72.0,161.0,2,0.7597,Virginia Beach,VA,
3777,HighSchool,2019,,Jason Chilcoate,Adna,,DT,74.0,285.0,2,0.7597,Adna,WA,
3778,HighSchool,2019,,Peyton Reed,Inglemoor,,CB,74.0,195.0,2,0.7597,Kenmore,WA,
3779,HighSchool,2019,,Glynne McGaughey,Sandy,Air Force,ATH,76.0,195.0,2,0.7597,Sandy,OR,
3780,HighSchool,2019,,Adam Newman,California,,OG,75.5,256.0,2,0.7597,San Ramon,CA,
3781,HighSchool,2019,,Calvin Mouisset,Junipero Serra,,OLB,73.5,195.0,2,0.7597,Gardena,CA,
3782,HighSchool,2019,,Xavier Ugorji,Redlands East Valley,,RB,69.0,180.0,2,0.7597,Redlands,CA,
3783,HighSchool,2019,,Chaz Davis,Bear Creek,,WR,75.0,185.0,2,0.7597,Stockton,CA,
3784,HighSchool,2019,,Cayden Loveland,Gooding,,WR,75.0,185.0,2,0.7597,Gooding,ID,
3785,HighSchool,2019,,Caleb Snowden,John Muir,,WR,72.0,172.0,2,0.7597,Pasadena,CA,
3786,HighSchool,2019,,Gage King,Oak Ridge,,TE,76.0,240.0,2,0.7597,El Dorado Hills,CA,
3787,HighSchool,2019,,Addison Batton,Avon,Air Force,OG,75.0,280.0,2,0.7597,Avon,IN,
3788,HighSchool,2019,,Akili Bonner,Jesuit,,WDE,76.0,220.0,2,0.7597,Carmichael,CA,
3789,HighSchool,2019,,Harold Blood,Destrehan,Stephen F. Austin,PRO,72.5,157.0,2,0.7597,Destrehan,LA,
3790,HighSchool,2019,,David Park,Snow Canyon,,OT,76.0,320.0,2,0.7597,Saint George,UT,
3791,HighSchool,2019,,Luke Ellenberger,Brevard,Coastal Carolina,WR,73.0,185.0,2,0.7597,Brevard,NC,
3792,HighSchool,2019,,Hunter Dubroc,Buckeye,,OG,73.0,275.0,2,0.7597,Deville,LA,
3793,HighSchool,2019,,Grant Stevenson,Lincoln,,PRO,77.0,217.0,2,0.7597,Stockton,CA,
3794,HighSchool,2019,,Roman Casey,Bonney Lake,,S,74.0,195.0,2,0.7597,Suquamish,WA,
3795,HighSchool,2019,,Rickie Johnson,Heritage,,WR,73.0,160.0,2,0.7597,Menifee,CA,
3796,HighSchool,2019,,Diego Preciado,The Classical Academy,Stanford,CB,71.0,167.0,2,0.7597,Escondido,CA,
3797,HighSchool,2019,,Micah Glaize,Brookville,Liberty,S,74.5,188.0,2,0.7597,Lynchburg,VA,
3798,HighSchool,2019,,Ja'Mezz Johnson,Rainier Beach,,CB,69.0,175.0,2,0.7597,Seattle,WA,
3799,HighSchool,2019,,Drew Carter,Camarillo (Adolfo) HS,,S,72.0,185.0,2,0.7597,Camarillo,CA,
3800,HighSchool,2019,,Jaivion Garrett,Rainier Beach,,ATH,78.0,195.0,2,0.7597,Seattle,WA,
3801,HighSchool,2019,,Chaun Hollins,Rainier Beach,,RB,70.0,165.0,2,0.7597,Seattle,WA,
3802,HighSchool,2019,,Will Buck,Capital Christian,San Diego,OLB,72.0,240.0,2,0.7597,Sacramento,CA,
3803,HighSchool,2019,,Kobe Ellerby,Cleveland,,WR,76.0,170.0,2,0.7597,Seattle,WA,
3804,HighSchool,2019,,Connor Holmes,Sayreville War Memorial,Bucknell,WR,69.0,173.0,2,0.7597,Parlin,NJ,
3805,HighSchool,2019,,David Wilson,Tri-cities Prep,,OG,78.0,287.0,2,0.7597,Pasco,WA,
3806,HighSchool,2019,,Jack Landherr,Chino Hills,UCLA,LS,74.0,228.0,2,0.7597,Chino,CA,
3807,HighSchool,2019,,Joey Felton,Linganore,Yale,WR,69.0,165.0,2,0.7597,Frederick,MD,
3808,HighSchool,2019,,Dylan Smith,Bentonville,,WR,73.0,170.0,2,0.7597,Bentonville,AR,
3809,HighSchool,2019,,Hunter Williams,Whitewater,Air Force,WR,71.0,141.0,2,0.7597,Fayetteville,GA,
3810,HighSchool,2019,,Marlon Wiley,Jordan Secondary,,ATH,71.0,180.0,2,0.7597,Jordan,MN,
3811,HighSchool,2019,,Justin DeWitt,Valley Christian,,OLB,73.0,215.0,2,0.7597,San Jose,CA,
3812,HighSchool,2019,,Brett Hiatt,Timberland,Indiana State,CB,74.0,180.0,2,0.7597,Wentzville,MO,
3813,HighSchool,2019,,Thomas Tolonen,Clackamas,,WR,71.0,175.0,2,0.7597,Clackamas,OR,
3814,HighSchool,2019,,Jaden Mabin,Mattawan,Grand Valley State,SDE,77.0,250.0,2,0.7597,Mattawan,MI,
3815,HighSchool,2019,,Zachary Martin,Millikan Senior,,WR,69.0,164.0,2,0.7597,Long Beach,CA,
3816,HighSchool,2019,,Brent Grantham,Abraham Lincoln,,OLB,74.0,228.0,2,0.7597,San Jose,CA,
3817,HighSchool,2019,,Darius Carlson,Wenatchee,,WR,74.0,200.0,2,0.7597,Wenatchee,WA,
3818,HighSchool,2019,,Silas Perreiah,Northwest Christian School (nwcs),Eastern Washington,ATH,71.0,210.0,2,0.7597,Colbert,WA,
3819,HighSchool,2019,,Nehemiah Shird,Steilacoom,Utah State,CB,71.0,175.0,2,0.7597,Steilacoom,WA,
3820,HighSchool,2019,,Shan Sachdeva,Stockdale,,WDE,76.0,240.0,2,0.7597,Bakersfield,CA,
3821,HighSchool,2019,,Nick Straw,Lebanon,Navy,WDE,75.0,215.0,2,0.7597,Lebanon,OH,
3822,HighSchool,2019,,Cameron Lynch,Eastlake,Eastern Washington,SDE,75.0,255.0,2,0.7597,Sammamish,WA,
3823,HighSchool,2019,,Isaiah Eubanks,Juanita,,ATH,70.0,180.0,2,0.7597,Kirkland,WA,
3824,HighSchool,2019,,Charles Brown Jr.,Edgewood,Eastern Michigan,ILB,73.0,215.0,2,0.7597,Edgewood,MD,
3825,HighSchool,2019,,Daniel Meunier,Salesian,,ILB,72.0,215.0,2,0.7597,Los Angeles,CA,
3826,HighSchool,2019,,Nyron Barr-Thomas,Evans,Coastal Carolina,OLB,75.0,210.0,2,0.7597,Orlando,FL,
3827,HighSchool,2019,,Isaac Owusu-Appiah,Osbourn Park,Coastal Carolina,OT,76.0,255.0,2,0.7597,Manassas,VA,
3828,HighSchool,2019,,Riley Noah,Kelso,,ILB,73.0,205.0,2,0.7597,Kelso,WA,
3829,HighSchool,2019,,Tyler Durbin,Prosser,,ILB,73.0,235.0,2,0.7597,Prosser,WA,
3830,HighSchool,2019,,Tanner Nelson,Eastmont Senior,,TE,77.0,200.0,2,0.7597,East Wenatchee,WA,
3831,HighSchool,2019,,Luke van Buuren,Livermore,,OLB,72.0,215.0,2,0.7597,Livermore,CA,
3832,HighSchool,2019,,Tyler Flanagan,Woodland,,ATH,72.0,190.0,2,0.7597,Woodland,WA,
3833,HighSchool,2019,,Jaelon Taylor,Millennium,,WR,73.0,190.0,2,0.7597,Goodyear,AZ,
3834,HighSchool,2019,,Kylen Ross,Calabasas,,CB,72.0,175.0,2,0.7597,Calabasas,CA,
3835,HighSchool,2019,,Jared Anderson,The Harker School,,WR,72.0,180.0,2,0.7597,San Jose,CA,
3836,HighSchool,2019,,Gannon Winker,Bainbridge,,PRO,77.0,200.0,2,0.7597,Bainbridge Island,WA,
3837,HighSchool,2019,,Daryon Triche,Cedar Hill,Navy,RB,69.0,190.0,2,0.7597,Cedar Hill,TX,
3838,HighSchool,2019,,Cole Parrott,Columbine,Northern Colorado,DT,75.0,255.0,2,0.7597,Littleton,CO,
3839,HighSchool,2019,,Cole Young,Bellevue,,OT,78.0,305.0,2,0.7597,Bellevue,WA,
3840,HighSchool,2019,,Nic Cheeley,Eastern Guilford,Eastern Kentucky,CB,73.0,175.0,2,0.7597,Gibsonville,NC,
3841,HighSchool,2019,,Patrick McGhee,Escambia Academy,,RB,72.0,210.0,2,0.7597,Atmore,AL,
3842,HighSchool,2019,,Demontre Thomas,Churchill,Portland State,DUAL,73.0,205.0,2,0.7597,Eugene,OR,
3843,HighSchool,2019,,Connor Hughes,Cinco Ranch,,OG,75.0,285.0,2,0.7597,Katy,TX,
3844,HighSchool,2019,,Aidan Higgins,Mountain View,Mercer,OG,73.0,275.0,2,0.7597,Lawrenceville,GA,
3845,HighSchool,2019,,Earnest Files,Pinson Valley,Eastern Kentucky,OT,75.0,315.0,2,0.7597,Pinson,AL,
3846,HighSchool,2019,,Pedro Rodriguez,Lake Mary,Mercer,TE,73.5,224.0,2,0.7597,Lake Mary,FL,
3847,HighSchool,2019,,Payton Bunch,Pendleton,Coastal Carolina,TE,75.0,195.0,2,0.7597,Pendleton,SC,
3848,HighSchool,2019,,Garrett Dzuro,St. Edward,UMass,PRO,72.0,200.0,2,0.7597,Lakewood,OH,
3849,HighSchool,2019,,Diamond Evans,Nazareth Academy,South Dakota State,CB,70.0,180.0,2,0.7597,La Grange Park,IL,
3850,HighSchool,2019,,Garrett Dennis,Louisville Male,Eastern Kentucky,ATH,71.0,185.0,2,0.7597,Louisville,KY,
3851,HighSchool,2019,,Jarred Uran,La Salle,Akron,OLB,74.0,195.0,2,0.7591,Cincinnati,OH,
3852,HighSchool,2019,,Luke Vannest,Hoover,Ohio,OT,77.0,295.0,2,0.7591,Canton,OH,
3853,HighSchool,2019,,Rusty Feth,Colerain,Miami (OH),OG,77.0,305.0,2,0.7591,Cincinnati,OH,
3854,HighSchool,2019,,Jacob Dean,Walled Lake Western,,OG,80.0,315.0,2,0.7591,Walled Lake,MI,
3855,HighSchool,2019,,Jack Green,Brandon,South Alabama,OC,74.0,275.0,2,0.7591,Brandon,MS,
3856,HighSchool,2019,,Nylan Alexander,Station Camp,,ATH,71.0,170.0,2,0.758,Gallatin,TN,
3857,HighSchool,2019,,Raynoch Thompson,Knoxville Catholic,,ATH,72.0,180.0,2,0.758,Knoxville,TN,
3858,HighSchool,2019,,Jaevon Gillespie,Greeneville,,RB,71.0,200.0,2,0.758,Greeneville,TN,
3859,HighSchool,2019,,Tanner Corum,Farragut,Southern Illinois,WR,73.0,185.0,2,0.758,Knoxville,TN,
3860,HighSchool,2019,,Cashton Haffery,Northeast,,CB,70.0,175.0,2,0.758,Clarksville,TN,
3861,HighSchool,2019,,Grayson Vaughn,Hardin Valley Academy,,PRO,73.0,195.0,2,0.758,Knoxville,TN,
3862,HighSchool,2019,,Mason Williams,Middle Tennessee Christian School,,OG,74.5,254.0,2,0.758,Murfreesboro,TN,
3863,HighSchool,2019,,Robquan Thomas,Fulton,,ILB,72.0,205.0,2,0.758,Knoxville,TN,
3864,HighSchool,2019,,Vincent Guy,Whitehaven,UT Martin,CB,70.0,166.0,2,0.758,Memphis,TN,
3865,HighSchool,2019,,Julian Bass,Springfield Central,,ATH,74.0,195.0,2,0.758,Springfield,MA,
3866,HighSchool,2019,,Joshua Crawford,Montclair,Central Michigan,RB,71.0,190.0,2,0.758,Montclair,NJ,
3867,HighSchool,2019,,Heath Williams,Northeast,,DUAL,73.0,195.0,2,0.758,Clarksville,TN,
3868,HighSchool,2019,,Garrett Everett,Maryville,,WDE,76.5,230.0,2,0.758,Maryville,TN,
3869,HighSchool,2019,,George Becker,Gridley,Eastern Washington,OT,77.0,250.0,2,0.758,Gridley,CA,
3870,HighSchool,2019,,Davion Daniels,Hubbard,Bowling Green,CB,72.0,155.0,2,0.758,Hubbard,OH,
3871,HighSchool,2019,,Timon Akins,Marion,Arkansas-Pine Bluff,OLB,72.0,218.0,2,0.758,Marion,AR,
3872,HighSchool,2019,,Skyler Newsome,Frenship,UTEP,WR,76.0,205.0,2,0.758,Wolfforth,TX,
3873,HighSchool,2019,,Christian Johnstone,Archer,Appalachian State,LS,75.0,240.0,2,0.758,Lawrenceville,GA,
3874,HighSchool,2019,,Brad George,Wheaton Warrenville South,Kent State,LS,69.0,205.0,2,0.758,Wheaton,IL,
3875,HighSchool,2019,,Mark Ramos,Andress,UTEP,K,70.0,156.0,2,0.758,El Paso,TX,
3876,HighSchool,2019,,Julian Lopez,Chapin,UTEP,TE,73.0,230.0,2,0.758,El Paso,TX,
3877,HighSchool,2019,,Luke Elzinga,Grand Rapids Christian,Central Michigan,P,76.0,197.0,2,0.758,Grand Rapids,MI,
3878,HighSchool,2019,,Grant Paulette,Hebron,Louisiana,K,73.0,175.0,2,0.758,Carrollton,TX,
3879,HighSchool,2019,,Tony Trabold,Joliet Catholic Academy,Eastern Michigan,K,68.0,155.0,2,0.758,Joliet,IL,
3880,HighSchool,2019,,Caleb Richwine,Carlisle Area,Eastern Michigan,K,74.0,175.0,2,0.758,Carlisle,PA,
3881,HighSchool,2019,,Noah Karwacki,Vista Peak,South Alabama,K,74.0,190.0,2,0.758,Aurora,CO,
3882,HighSchool,2019,,Michael Young,Colleyville Heritage,UTEP,ILB,69.0,210.0,2,0.753,Colleyville,TX,
3883,HighSchool,2019,,John Haggerty,Australia,Western Kentucky,P,,,2,0.753,,,Australia
3884,HighSchool,2019,,Michael Hayes,West Florence,Georgia State,K,70.0,185.0,2,0.753,Florence,SC,
3885,HighSchool,2019,,Malini Ti'a,Granada,,ATH,71.0,170.0,2,0.7497,Livermore,CA,
3886,HighSchool,2019,,Tommy Turner,Lincoln,,PRO,77.0,190.0,2,0.7497,Lincoln,CA,
3887,HighSchool,2019,,Tyrus Malietufa,Auburn Riverside,,S,75.0,185.0,2,0.7497,Auburn,WA,
3888,HighSchool,2019,,D'Andre Stevens-Suaava,Auburn Riverside,,S,74.0,175.0,2,0.7497,Auburn,WA,
3889,HighSchool,2019,,Donaven Lewis,Eastside Catholic,,S,73.0,195.0,2,0.7497,Sammamish,WA,
3890,HighSchool,2019,,Sawyer Jenks,Royal,,PRO,78.0,210.0,2,0.7497,Royal City,WA,
3891,HighSchool,2019,,Isaiah Kenard,Garfield,,CB,70.0,165.0,2,0.7497,Seattle,WA,
3892,HighSchool,2019,,Seif Benjemia,West Lafayette,,OG,75.0,300.0,2,0.7497,West Lafayette,IN,
3893,HighSchool,2019,,Bo Sanders,Cathedral,Elon,CB,73.0,170.0,2,0.7497,Indianapolis,IN,
3894,HighSchool,2019,,Jackson Lantz,Hamilton Southeastern,,WR,74.0,160.0,2,0.7497,Fishers,IN,
3895,HighSchool,2019,,Camari Hunt,Carmel,,RB,71.0,195.0,2,0.7497,Carmel,IN,
3896,HighSchool,2019,,Taveis Marshall,De La Salle,,CB,74.0,170.0,2,0.7497,Concord,CA,
3897,HighSchool,2019,,Tanner Hughes,Pleasant Valley,,PRO,75.5,184.0,2,0.7497,Chico,CA,
3898,HighSchool,2019,,Dino Kahaulelio,Cardinal Newman,,ILB,72.0,235.0,2,0.7497,Santa Rosa,CA,
3899,HighSchool,2019,,Collin Bracken,Lake Oswego Senior,,OLB,73.0,215.0,2,0.7497,Lake Oswego,OR,
3900,HighSchool,2019,,Will Karnthong,Antioch,,ATH,71.0,175.0,2,0.7497,Antioch,CA,
3901,HighSchool,2019,,Tyrehl Vaivao,Columbia River,,ILB,73.0,240.0,2,0.7497,Vancouver,WA,
3902,HighSchool,2019,,Jaden Simon,Lord Tweedsmuir Secondary,,WR,71.0,175.0,2,0.7497,Surrey,BC,
3903,HighSchool,2019,,Tyler McNair,Southern University Lab School,,WR,67.0,178.0,2,0.7497,Baton Rouge,LA,
3904,HighSchool,2019,,Ryan Capasso,Broomfield,Northern Colorado,OLB,76.0,225.0,2,0.7497,Broomfield,CO,
3905,HighSchool,2019,,Ayden Ziomas,Glacier Peak,,DUAL,70.0,165.0,2,0.7497,Snohomish,WA,
3906,HighSchool,2019,,Chase Chaloupek,Las Cruces,,RB,70.0,180.0,2,0.7497,Las Cruces,NM,
3907,HighSchool,2019,,Christopher Venegas,Warren,,DUAL,67.0,158.0,2,0.7497,Downey,CA,
3908,HighSchool,2019,,Jack Lacy,Pittsburg,,OLB,71.0,210.0,2,0.7497,Pittsburg,CA,
3909,HighSchool,2019,,Nathan Cisco,Independence,Idaho,PRO,76.0,200.0,2,0.7497,Thompson's Station,TN,
3910,HighSchool,2019,,Rhasaan Christian,Pinson Valley,,CB,69.0,185.0,2,0.7497,Pinson,AL,
3911,HighSchool,2019,,D.J. Dunn,Valley HS,,ATH,74.0,175.0,2,0.7497,Valley,AL,
3912,HighSchool,2019,,Michael Bolds,Mountain View,,CB,70.0,155.0,2,0.7497,Vancouver,WA,
3913,HighSchool,2019,,Marcus Harris,Grant,,ATH,70.0,155.0,2,0.7497,Portland,OR,
3914,HighSchool,2019,,Alex Beringer,Bellevue,,OC,75.0,295.0,2,0.7497,Bellevue,WA,
3915,HighSchool,2019,,Braedan King,Gov John Rogers,,WR,68.0,170.0,2,0.7497,Puyallup,WA,
3916,HighSchool,2019,,Taylor Goins,Bellevue,,DT,73.0,289.0,2,0.7497,Bellevue,WA,
3917,HighSchool,2019,,McKinley Lee,Edison,,RB,67.0,155.0,2,0.7497,Clovis,CA,
3918,HighSchool,2019,,Nathan Priestley,Loyola,,PRO,76.0,200.0,2,0.7497,Los Angeles,CA,
3919,HighSchool,2019,,Hayden Vandehey,Banks,,PRO,73.0,179.0,2,0.7497,Banks,OR,
3920,HighSchool,2019,,Makai Anderson,Mountain View,,S,74.0,180.0,2,0.7497,Vancouver,WA,
3921,HighSchool,2019,,Riley Morrison,Bothell,,WR,69.0,170.0,2,0.7497,Bothell,WA,
3922,HighSchool,2019,,Brandon Zanders,Sammamish Senior,,CB,73.0,180.0,2,0.7497,Bellevue,WA,
3923,HighSchool,2019,,Hamilton Grigsby,Inderkum,,RB,73.0,195.0,2,0.7497,SACRAMENTO,CA,
3924,HighSchool,2019,,Tyetus Smith-Lindsey,Oxford,,RB,68.0,170.0,2,0.7497,Oxford,AL,
3925,HighSchool,2019,,Parker Colburn,Hewitt-Trussville,,K,72.0,173.0,2,0.7497,Trussville,AL,
3926,HighSchool,2019,,Semaj Bolin,Coronado,Portland State,CB,,,2,0.7497,Henderson,NV,
3927,HighSchool,2019,,Jake Polson,Damonte Ranch,,CB,70.0,162.0,2,0.7497,Reno,NV,
3928,HighSchool,2019,,Jaden Toussaint,A G West Black Hills,,RB,70.0,170.0,2,0.7497,Olympia,WA,
3929,HighSchool,2019,,Burke Griffin,Peninsula,New Hampshire,DUAL,72.0,175.0,2,0.7497,Gig Harbor,WA,
3930,HighSchool,2019,,Daniel Tauaese,Stadium,,DT,76.0,285.0,2,0.7497,Tacoma,WA,
3931,HighSchool,2019,,Donovan Orellana,Santa Margarita Catholic,,OC,75.0,285.0,2,0.7497,Rancho Santa Margarita,CA,
3932,HighSchool,2019,,Sebastian Garcia,Juanita,,OG,74.0,300.0,2,0.7497,Kirkland,WA,
3933,HighSchool,2019,,Colin Gale,Seattle Preparatory School,,WR,76.0,200.0,2,0.7497,Seattle,WA,
3934,HighSchool,2019,,Nick Lasher,Norco,,PRO,70.0,208.0,2,0.7497,Norco,CA,
3935,HighSchool,2019,,Keanu Norman,Los Alamitos,,RB,71.0,185.0,2,0.7497,Los Alamitos,CA,
3936,HighSchool,2019,,Deshawn Ingram,Martin Luther King,Howard,OG,77.0,285.0,2,0.7497,Detroit,MI,
3937,HighSchool,2019,,Philip Stewart,Oak Park,,RB,67.0,160.0,2,0.7497,Oak Park,MI,
3938,HighSchool,2019,,Anwar Jackson,Southfield,,RB,70.0,210.0,2,0.7497,Southfield,MI,
3939,HighSchool,2019,,Tre McDaniel,Clover Park,,ATH,69.0,190.0,2,0.7497,Lakewood,WA,
3940,HighSchool,2019,,Korey Russell,Amador Valley,,WR,70.0,172.0,2,0.7497,Pleasanton,CA,
3941,HighSchool,2019,,Brandon Clemons,Temescal Canyon,,RB,73.0,205.0,2,0.7497,Lake Elsinore,CA,
3942,HighSchool,2019,,Dylan Lewis,Woodinville,Washington State,SDE,75.0,245.0,2,0.7497,Woodinville,WA,
3943,HighSchool,2019,,Angel Farias,Royal,,ATH,73.0,190.0,2,0.7496,Royal City,WA,
3944,HighSchool,2019,,Taylor Simmons,A G West Black Hills,,CB,69.0,165.0,2,0.7496,Olympia,WA,
3945,HighSchool,2019,,Mitch McKenzie,Archbishop Moeller,,PRO,75.0,190.0,2,0.7496,Cincinnati,OH,
3946,HighSchool,2019,,Cole Oster,Castle View,Montana State,OLB,73.0,208.0,2,0.7496,Castle Rock,CO,
3947,HighSchool,2019,,Jack Baltz,Lincoln-Way East,Illinois State,PRO,77.0,185.0,2,0.7496,Frankfort,IL,
3948,HighSchool,2019,,Michael Axelrood,Evanston Township,Princeton,S,74.0,185.0,2,0.7496,Evanston,IL,
3949,HighSchool,2019,,Logan Eiden,Neenah,,OLB,75.0,215.0,2,0.7496,Neenah,WI,
3950,HighSchool,2019,,Rashad Shabazz,Rufus King HS,,OLB,76.0,195.0,2,0.7496,Milwaukee,WI,
3951,HighSchool,2019,,Juan Lua,Xavier College Prep HS,,CB,72.0,175.0,2,0.7496,Palm Desert,CA,
3952,HighSchool,2019,,Kyle Weber,Splendora,,FB,72.0,250.0,2,0.7496,Splendora,TX,
3953,HighSchool,2019,,Aidan Mallory,Hockinson,,CB,71.0,175.0,2,0.7496,Brush Prairie,WA,
3954,HighSchool,2019,,Anthony Coleman,Johnston Senior,North Dakota State,CB,70.0,170.0,2,0.7496,Johnston,IA,
3955,HighSchool,2019,,Jack Brooks,Australia,South Alabama,P,71.0,180.0,2,0.7496,,,Australia
3956,HighSchool,2019,,Myles Baker,William Amos Hough,Coastal Carolina,CB,70.0,165.0,2,0.7496,Cornelius,NC,
3957,HighSchool,2019,,Dylan Martinez,Mountain View,,ILB,74.0,210.0,2,0.7496,Meridian,ID,
3958,HighSchool,2019,,Luke Guggenmos,Palmer,,PRO,75.0,198.0,2,0.7496,Palmer,AK,
3959,HighSchool,2019,,Camby Goff,Reynoldsburg,,S,73.0,185.0,2,0.7496,Reynoldsburg,OH,
3960,HighSchool,2019,,Abe Schwinn,Cretin Derham Hall,Arizona State,ILB,74.0,225.0,2,0.7496,Saint Paul,MN,
3961,HighSchool,2019,,Eli Mostaert,Lakeville North,,SDE,76.0,235.0,2,0.7496,Lakeville,MN,
3962,HighSchool,2019,,Nick Thomas,Lumen Christi,,S,72.0,192.0,2,0.7496,Jackson,MI,
3963,HighSchool,2019,,Andrew Boyle,Camas,,ATH,74.0,190.0,2,0.7496,Camas,WA,
3964,HighSchool,2019,,Kyle Kamp,Tualatin,,S,70.0,185.0,2,0.7496,Tualatin,OR,
3965,HighSchool,2019,,Carrington Mitchell,Hutto,UTEP,CB,72.0,160.0,2,0.7496,Hutto,TX,
3966,HighSchool,2019,,Charlie Mendes,Harvard Westlake,Rice,P,75.0,185.0,2,0.7496,Studio City,CA,
3967,HighSchool,2019,,Cole Collins,Summerville,Coastal Carolina,OG,73.0,250.0,2,0.7496,Summerville,SC,
3968,HighSchool,2019,,Mohab Wahdan,Torrey Pines,Cal Poly,OT,76.0,305.0,2,0.7496,Encinitas,CA,
3969,HighSchool,2019,,Jaden Woods,South Gwinnett,Eastern Kentucky,S,72.0,180.0,2,0.7496,Snellville,GA,
3970,HighSchool,2019,,Kaleb Lundy,East Forsyth,Eastern Kentucky,OLB,74.0,200.0,2,0.7496,Kernersville,NC,
3971,HighSchool,2019,,Malik Clark,Sprayberry,Eastern Kentucky,WDE,76.0,200.0,2,0.7496,Marietta,GA,
3972,HighSchool,2019,,Maxwell Sandhu,El Cerrito,,OG,73.0,295.0,2,0.7496,El Cerrito,CA,
3973,HighSchool,2019,,Caden Clark,Centennial,Idaho State,WR,71.0,175.0,2,0.7496,BOISE,ID,
3974,HighSchool,2019,,Jacob Borcila,Westerville Central,Kansas,K,74.0,162.0,2,0.7496,Westerville,OH,
3975,HighSchool,2019,,Bishop Riley,Greenville,,S,70.0,170.0,2,0.7496,Greenville,AL,
3976,HighSchool,2019,,Luke Hallstrom,Naperville Central,Air Force,OG,73.0,292.0,2,0.7496,Naperville,IL,
3977,HighSchool,2019,,Heath Price,Watertown,Tennessee Tech,ATH,73.0,195.0,2,0.7496,Watertown,TN,
3978,HighSchool,2019,,Jaivon Preston,Denby,,OC,74.0,305.0,2,0.7491,Detroit,MI,
3979,HighSchool,2019,,Brandon Richard,San Antonio Christian,,CB,71.0,180.0,2,0.7441,San Antonio,TX,
3980,HighSchool,2019,,James Mott,St. Margaret's Episcopal School,,PRO,72.0,195.0,2,0.743,San Juan Capistrano,CA,
3981,HighSchool,2019,,Austin Rychlik,Cy Ranch,UTEP,K,71.0,160.0,2,0.743,Cypress,TX,
3982,HighSchool,2019,,Tanner Boston,Cy Ranch,UTEP,TE,74.0,235.0,2,0.743,Cypress,TX,
3983,HighSchool,2019,,Tony Herrmann,Connell,,WDE,74.0,235.0,2,0.7396,Connell,WA,
3984,HighSchool,2019,,Spencer Harris,De Kalb,,OG,76.0,295.0,2,0.7396,Dekalb,IL,
3985,HighSchool,2019,,DeAngelo Hardy,Lakes Community,,WR,74.0,180.0,2,0.7396,Lake Villa,IL,
3986,HighSchool,2019,,Emmanuel Ferguson,River Rouge,,DUAL,75.0,185.0,2,0.7396,River Rouge,MI,
3987,HighSchool,2019,,Parker Driggers,Brantley,,ATH,72.0,175.0,2,0.7396,Brantley,AL,
3988,HighSchool,2019,,Drew Hennessey,Highland,,OLB,73.0,200.0,2,0.7396,Highland,WI,
3989,HighSchool,2019,,RJ Khayo,Archbishop Moeller,,WR,69.0,165.0,2,0.7396,Cincinnati,OH,
3990,HighSchool,2019,,Chike Anigbogu,Ridge Point,Rice,OLB,70.0,190.0,2,0.7396,Missouri City,TX,
3991,HighSchool,2019,,Alan Kervin,East Lake,UCF,P,,,2,0.7396,Tarpon Springs,FL,
3992,HighSchool,2019,,Davion Ross,Perry,Eastern Kentucky,ATH,71.0,155.0,2,0.7396,Perry,GA,
3993,HighSchool,2019,,Trey Howe,Avon,,WDE,76.0,217.0,2,0.7396,Avon,IN,
3994,HighSchool,2019,,Elgin Nabers,George Washington Carver,,S,71.0,160.0,2,0.7396,Birmingham,AL,
3995,HighSchool,2019,,Joshua Adams,Ramsay,Navy,S,72.0,181.0,2,0.7396,Birmingham,AL,
3996,HighSchool,2019,,Cade Campos,Lemont,Illinois State,ILB,74.0,205.0,2,0.7396,Lemont,IL,
3997,HighSchool,2019,,Rasheen Ali,Shaker Heights,,RB,72.0,185.0,2,0.7396,Cleveland,OH,
3998,HighSchool,2019,,Seth Glausier,Jefferson,,LS,73.0,215.0,2,0.7396,Jefferson,GA,
3999,HighSchool,2019,,Diego Guajardo,Daphne,South Alabama,K,73.0,190.0,2,0.7396,Daphne,AL,
4000,HighSchool,2019,,Samario Rudolph,Cottage Hill Christian Academy,,WR,69.0,172.0,2,0.7396,Mobile,AL,
4001,HighSchool,2019,,Dylan Shelton,Lincoln-Way East,,DT,73.0,230.0,2,0.7396,Frankfort,IL,
4002,HighSchool,2019,,Kevin Yeager,De Leon,,ATH,72.0,180.0,2,0.733,De Leon,TX,
4003,HighSchool,2019,,Xavior Gray,Jackson,Akron,OT,81.0,300.0,2,0.733,Massillon,OH,
4004,HighSchool,2019,,Hosea Hairston,Princeton,,ATH,73.0,180.0,2,0.7296,Cincinnati,OH,
4005,HighSchool,2019,,Michael Key,Springfield,,OLB,76.0,225.0,2,0.7296,Holland,OH,
4006,HighSchool,2019,,Damien Palmer,St. Vincent-St. Mary,,SDE,78.0,275.0,2,0.7296,Akron,OH,
4007,HighSchool,2019,,Ben Slaton,Danville Community Sch,,PRO,74.0,190.0,2,0.7296,Danville,IN,
4008,HighSchool,2019,,Tommy Fossett,Zionsville,,ATH,68.0,165.0,2,0.7296,Zionsville,IN,
4009,HighSchool,2019,,Mitch Anderson,La Habra,,WR,72.0,190.0,2,0.7296,La Habra,CA,
